Part Number,Part Description,Vendor Name,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Size,Weight,Volume,Unit,Category ID,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Warranty Flag,Bulk Freight Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Superseded Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Action code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Discontinued / Obsoleted date,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Company code Currency,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Total Fees,Category Description,Sub-Category Description,Category ID Description
4874441,ScanJet Enterprise Flow 5000 s5,HP,,6FW09A,,NZ01,500066,,0.999,0,EA,1530,,0,0,,,,,,ScanJet Enterprise Flow 5000 s5 Scanner,0,0,0,CM,KG,L,17,C,,,,,500066,205,HP Cameras & Scanners Scanners,103300,NEW,NEW,C,,450770,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cameras & Scanners,Scanners,Home/Office Scanners
4874442,ScanJet Ent Flow N7000 snw1,HP,,6FW10A,193809000000,NZ01,500066,,0.999,0,EA,1530,,0,1,20200917,,,,,ScanJet Ent Flow N7000 snw1 Scanner,0,0,0,CM,KG,L,17,C,,,,,500066,205,HP Cameras & Scanners Scanners,103300,NEW,NEW,C,,450770,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cameras & Scanners,Scanners,Home/Office Scanners
4881047,SJ2000S2/3000S4/4000SNW1 ROLLER KIT,HP,,7QH79A,,NZ01,500066,,0.999,0,EA,1530,,0,0,,,,,,SJ2000S2/3000S4/4000SNW1 ROLLER KIT,0,0,0,CM,KG,L,17,C,,,,,500066,205,HP Cameras & Scanners Scanners,103300,NEW,NEW,C,,450770,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cameras & Scanners,Scanners,Home/Office Scanners
3522723,HP (Bulk 48) 3.5 HDD Grommet Screws,HP,,X9L44A6,190780000000,NZ01,500066,,0.999,0,EA,1560,,0,0,,,,,,HP (Bulk 48) 3.5 HDD Grommet Screws,0,0,0,CM,KG,L,21,C,,NS,,,500066,209,HP Components Computer Cases & Accessorie,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Computer Cases & Accessories,Computer Case Accessories
2916006,HP Desktop Mini 65w Power Supply Kit,HP,,L2X04AA,889296000000,NZ01,500066,,0.59,0,EA,1565,,0,2,20201204,,,,,HP DESKTOP MINI 65W POWER SUPPLY KIT,0,0,0,,KG,,21,C,,IN,,,500066,210,HP Components Power Supplies,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Power Supplies,System Specific Power Supplies
3521543,16GB (1x16GB) DDR4-2400 non-ECC RAM,HP,,Y7B54AA,190781000000,NZ01,500066,,0.1,0,EA,1573,,0,0,,,,,,16GB (1x16GB) DDR4-2400 non-ECC RAM,0,0,0,,KG,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4046827,16GB DDR4-2666 (1x16GB) ECC Reg RAM,HP,,1XD85AA,190782000000,NZ01,500066,,0.13,0,EA,1573,,0,0,,,,,,16GB DDR4-2666 (1x16GB) ECC Reg RAM,0,0,0,,KG,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4097046,HP Z4 G4 Memory Cooling Solution,HP,,1XM34AA,192545000000,NZ01,500066,,0.5,12.54,EA,1573,,1,0,,,,,,HP Z4 G4 Memory Cooling Solution,33,20,19,CM,KG,CDM,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4254583,HP 8GB DDR4-2666 DIMM,HP,,3TK87AA,192545000000,NZ01,500066,,0.1,0.948,EA,1573,,0,0,,,,,,HP 8GB DDR4-2666 DIMM,18.8,14,3.6,CM,KG,CDM,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4277046,16GB DDR4-2666 DIMM,HP,,3TK83AA,192545000000,NZ01,500066,,0.02,0,EA,1573,,0,0,,,,,,16GB DDR4-2666 DIMM,0,0,0,,KG,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4277047,16GB DDR4-2666 SODIMM,HP,,3TK84AA,192545000000,NZ01,500066,,0.01,0,EA,1573,,0,1,20200911,,,,,16GB DDR4-2666 SODIMM,0,0,0,,KG,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4277049,8GB DDR4-2666 SODIMM,HP,,3TK88AA,192545000000,NZ01,500066,,0.01,0.885,EA,1573,,1,2,20200911,,,,,8GB DDR4-2666 SODIMM,18.6,14,3.4,CM,KG,CDM,21,B,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,B,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
4339440,32GB DDR4-2666 (1x32GB) ECC RegRAM,HP,,1XD86AA,190782000000,NZ01,500066,,0,0,EA,1573,,0,0,,,,,,32GB DDR4-2666 (1x32GB) ECC RegRAM,0,0,0,,,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Generic Memory
3605368,HP 16GB DDR4-2400 DIMM,HP,,Z9H57AA,190781000000,NZ01,500066,,0.02,0,EA,1574,,0,0,,,,,,HP 16GB DDR4-2400 DIMM,0,0,0,,KG,,21,C,,,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
3605370,HP 8GB DDR4-2400 DIMM,HP,,Z9H60AA,190781000000,NZ01,500066,,0.02,0,EA,1574,,2,0,,,,,,HP 8GB DDR4-2400 DIMM,0,0,0,,KG,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4181685,8GB DDR4 2666MHZ ECC REGISTERED RAM,HP,,1XD84AA,190782000000,NZ01,500066,,0.13,0,EA,1574,,2,0,,,,,,8GB DDR4 2666MHZ ECC REGISTERED RAM,0,0,0,,KG,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,20200407,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,2,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4303893,8GB 2666MHZ DDR4 MEMORY,HP,,4VN06AA,193015000000,NZ01,500066,,0.3,0.885,EA,1574,,96,0,,,,,,8GB 2666MHZ DDR4 MEMORY,18.6,14,3.4,CM,KG,CDM,21,A,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,A,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,96,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4303894,16GB 2666MHZ DDR4 MEMORY,HP,,4VN07AA,193015000000,NZ01,500066,,0.12,0.885,EA,1574,,76,0,,,,,,16GB 2666MHZ DDR4 MEMORY,18.6,14,3.4,CM,KG,CDM,21,A,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,A,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,76,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4305634,16GB DDR4-2666 ECC RAM Z2 SFF / Z2 TWR,HP,,3TQ40AA,192545000000,NZ01,500066,,0,0,EA,1574,,0,0,,,,,,HP 16GB DDR4-2666 ECC RAM (Z2 SFF/Z2 TWR),0,0,0,,,,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4307853,8GB DDR4-2666 ECC SODIMM RAM,HP,,3TQ37AA,192545000000,NZ01,500066,,0.999,0,EA,1574,,0,0,,,,,,8GB DDR4-2666 (1X8GB) ECC SODIMM RAM,0,0,0,CM,KG,L,21,C,,IN,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4438561,HP 8GB 2400MHZ DDR4 ECC MEMORY,HP,,4UY11AA,,NZ01,500066,,0.999,0,EA,1574,,0,0,,,,,,HP 8GB 2400MHZ DDR4 ECC MEMORY,0,0,0,CM,KG,L,21,C,,,,,500066,212,HP Components Memory,103300,NEW,NEW,C,,458820,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4952340,32GB DDR4-2666 DIMM,HP,,1C918AA,,NZ01,500066,,0.999,0,EA,1574,,0,0,,,,,,32GB DDR4-2666 DIMM,0,0,0,CM,KG,L,21,N,,,,,500066,212,HP Components Memory,103300,NEW,NEW,N,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4952341,32GB DDR4-2666 SODIMM,HP,,1C919AA,,NZ01,500066,,0.999,0,EA,1574,,0,0,,,,,,32GB DDR4-2666 SODIMM,0,0,0,CM,KG,L,21,N,,,,,500066,212,HP Components Memory,103300,NEW,NEW,N,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4970118,64GB DDR4-2666 (1X 64GB) ECC LR RAM,HP,,1XD87AA,,NZ01,500066,,0.999,0,EA,1574,,0,0,,,,,,64GB DDR4-2666 (1x 64GB) ECC LR RAM,0,0,0,CM,KG,L,21,N,,,,,500066,212,HP Components Memory,103300,NEW,NEW,N,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Components,Memory,Proprietary Memory
4505981,HP USB-C to USB-C 100W Cable,HP,,5AR72AA,193015000000,NZ01,500066,,0.999,0,EA,1582,,24,0,,,,,,HP USB-C to USB-C 100W Cable,0,0,0,CM,KG,L,22,C,,IN,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,24,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,File Transfer Cables
1004944,Serial Port Adapter Kit,HP,,PA716A,829160000000,NZ01,500066,,1,0,EA,1585,,0,0,,,,,,HP SERIAL PORT ADAPTER KIT,0,0,0,,KG,,22,C,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,660,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,Serial Cables & Adapters
2740590,HP 7.4 mm to 4.5 DC dongle,HP,,K0Q39AA,888794000000,NZ01,500066,,0.06,0,EA,1586,,40,0,,,,,,HP 7.4 MM TO 4.5 DC DONGLE,0,0,0,,KG,,22,B,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,B,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,40,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3029095,HP USB 3.0 TO GIGABIT ADAPTER,HP,,N7P47AA,889894000000,NZ01,500066,,0.02,0,EA,1586,,23,0,,,,,,HP USB 3.0 TO GIGABIT ADAPTER,0,0,0,,KG,,22,A,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,A,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,23,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3030413,HP USB-C TO USB 3.0 ADAPTER,HP,,N2Z63AA,4514950000000,NZ01,500066,,0.05,0.669,EA,1586,,4,4,20200911,,,,,HP USB-C TO USB 3.0 ADAPTER,23.4,11,2.6,CM,KG,CDM,22,B,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,B,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,4,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3030417,HP USB-C TO VGA ADAPTER,HP,,N9K76AA,889894000000,NZ01,500066,,0.1,0.492,EA,1586,,25,0,,,,,,HP USB-C TO VGA ADAPTER,23.2,10.6,2,CM,KG,CDM,22,A,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,A,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,25,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3099681,USB-C TO DISPLAYPORT ADAPTER,HP,,N9K78AA,889894000000,NZ01,500066,,0.13,0,EA,1586,,3,0,,,,,,HP USB-C TO DISPLAYPORT ADAPTER,0,0,0,,KG,,22,B,,IN,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,B,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,3,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3161182,HP COMBINATION LOCK,HP,,T0Y15AA,889894000000,NZ01,500066,,0.16,0,EA,1586,,0,0,,,,,,HP COMBINATION LOCK,0,0,0,,KG,,22,C,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,C,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3161183,HP KEYED CABLE LOCK 10MM,HP,,T1A62AA,889894000000,NZ01,500066,,0.18,0,EA,1586,,0,0,,,,,,HP KEYED CABLE LOCK 10MM,0,0,0,,KG,,22,B,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,B,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
3298696,HP USB-C TO RJ45 ADAPTER,HP,,V7W66AA,889899000000,NZ01,500066,,0.07,0.295,EA,1586,,33,0,,,,,,HP USB-C TO RJ45 ADAPTER,22.8,10.8,1.2,CM,KG,CDM,22,A,,,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,A,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,33,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
4137419,HP USB-A to USB-C Dongle,HP,,3RV49AA,192545000000,NZ01,500066,,0.06,0.3,EA,1586,,21,0,,,,,,HP USB-A to USB-C Dongle,15,10,2,CM,KG,CDM,22,C,,IN,,,500066,215,HP Cables Computer Cables & Adapters,103300,NEW,NEW,C,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,21,0,,,Z01,NZ,0,,0,,0,Cables,Computer Cables & Adapters,USB Cables & Adapters
2635841,HP Display Port to DVI SL Adapter,HP,,F7W96AA,888182000000,NZ01,500066,,0.1,0,EA,1589,,0,0,,,,,,HP DISPLAY PORT TO DVI SL ADAPTER,0,0,0,,KG,,22,A,,,,,500066,217,HP Cables A/V Cables & Adapters,103300,NEW,NEW,A,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cables,A/V Cables & Adapters,Audio & Video Cables & Adapters
3030929,HP PCIe x1 Parallel Port Card,HP,,N1M40AA,889297000000,NZ01,500066,,0.22,0,EA,1589,,0,0,,,,,,HP PCIe x1 Parallel Port Card,0,0,0,,KG,,22,C,,NS,,,500066,217,HP Cables A/V Cables & Adapters,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cables,A/V Cables & Adapters,Audio & Video Cables & Adapters
2317832,HP HDMI TO VGA DISPLAY ADAPTER.,HP,,H4F02AA,887111000000,NZ01,500066,,0.3,0.057,EA,1593,,48,0,,,,,,HP HDMI TO VGA DISPLAY ADAPTER,19.8,7.2,0.4,CM,KG,CDM,22,A,,,,,500066,217,HP Cables A/V Cables & Adapters,103300,NEW,NEW,A,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,48,0,,,Z01,NZ,0,,0,,0,Cables,A/V Cables & Adapters,Video Cables & Adapters
2026860,HP USB Keyboard,HP,,QY776AA,887111000000,NZ01,500066,,1.05,3.763,EA,1595,,83,0,,,,,,HP USB KEYBOARD,49,19.2,4,CM,KG,CDM,22,B,,,,,500066,218,HP Cables I/O Device Cables,103300,NEW,NEW,B,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,83,0,,,Z01,NZ,0,,0,,0,Cables,I/O Device Cables,Keyboard/Mouse Cables & Adapters
3093740,PS/2 BUSINESS SLIM KEYBOARD,HP,,N3R86AA,4573260000000,NZ01,500066,,0.77,0,EA,1595,,0,0,,,,,,PS/2 BUSINESS SLIM KEYBOARD,0,0,0,,KG,,22,C,,,,,500066,218,HP Cables I/O Device Cables,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Cables,I/O Device Cables,Keyboard/Mouse Cables & Adapters
3093741,USB BUSINESS SLIM KEYBOARD,HP,,N3R87AA,889895000000,NZ01,500066,,0.55,1.07,EA,1595,,89,0,,,,,,USB BUSINESS SLIM KEYBOARD,44.6,15,1.6,CM,KG,CDM,22,B,,,,,500066,218,HP Cables I/O Device Cables,103300,NEW,NEW,B,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,89,0,,,Z01,NZ,0,,0,,0,Cables,I/O Device Cables,Keyboard/Mouse Cables & Adapters
4808488,HP B250 PC Mounting Bracket,HP,,8RA46AA,194442000000,NZ01,500066,,0.999,0,EA,1607,,23,0,,,,,,HP B250 PC Mounting Bracket,0,0,0,CM,KG,L,22,C,,IN,,,500066,220,HP Cables Cabling Components & Tools,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,23,0,,,Z01,NZ,0,,0,,0,Cables,Cabling Components & Tools,Patch Panels & Mounting
1013821,PAR Port ADAPT,HP,,KD061AA,883586000000,NZ01,500066,,0.13,0,EA,1622,,0,0,,,,,,HP PARALLEL PORT ADPAPTER,0,0,0,,KG,,33,C,,,,,500066,223,HP Connectivity Devices Serial/Parallel &,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,660,Z01,NZ,0,,0,,0,Connectivity Devices,Serial/Parallel & I/O Cards,Parallel Cards
2764243,USB to Serial Adapter,HP,,J7B60AA,888793000000,NZ01,500066,,0.05,0.882,EA,1623,,6,0,,,,,,USB TO SERIAL PORT ADAPTER,18.8,13.8,3.4,CM,KG,CDM,33,A,,,,,500066,223,HP Connectivity Devices Serial/Parallel &,103300,NEW,NEW,A,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,6,0,,,Z01,NZ,0,,0,,0,Connectivity Devices,Serial/Parallel & I/O Cards,Serial Cards
3729526,HP USB-C TO HDMI 2.0 ADAPTER,HP,,1WC36AA,190782000000,NZ01,500066,,0.03,0,EA,1629,,0,5,20200916,,,,,HP USB-C TO HDMI 2.0 ADAPTER,0,0,0,,KG,,33,C,,IN,,,500066,225,HP Connectivity Devices USB & Firewire Co,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Connectivity Devices,USB & Firewire Connectivity,USB Connectivity Devices
3983735,USB-C MINI DOCK,HP,,1PM64AA,190782000000,NZ01,500066,,0.15,0.669,EA,1629,,466,0,,,,,,USB-C MINI DOCK WITH VGA HDMI RJ45 PXE BOOT 2 X USB 2.0 POWER PASS THRU,30.4,10,2.2,CM,KG,CDM,33,B,,,,,500066,225,HP Connectivity Devices USB & Firewire Co,103300,NEW,NEW,B,,450782,0,0,,,20200129,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,466,0,,,Z01,NZ,0,,0,,0,Connectivity Devices,USB & Firewire Connectivity,USB Connectivity Devices
4512981,USB C DOCK G5,HP,,5TW10AA,193905000000,NZ01,500066,,1.4,3.746,EA,1629,,0,2000,20201006,,,,,USB C DOCK G5,31.6,22.8,5.2,CM,KG,CDM,33,A,,IN,,,500066,225,HP Connectivity Devices USB & Firewire Co,103300,NEW,NEW,A,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Connectivity Devices,USB & Firewire Connectivity,USB Connectivity Devices
4606297,USB C A UNIVERSAL DOCK G2,HP,,5TW13AA,193905000000,NZ01,500066,,1.4,3.803,EA,1629,,1312,0,,,,,,USB C A UNIVERSAL DOCK G2,31.8,23,5.2,CM,KG,CDM,33,C,,,,,500066,225,HP Connectivity Devices USB & Firewire Co,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,1312,0,,,Z01,NZ,0,,0,,0,Connectivity Devices,USB & Firewire Connectivity,USB Connectivity Devices
4423590,HP Thunderbolt 3.0 PCIe Card,HP,,4CX35AA,192545000000,NZ01,500066,,0.999,0,EA,1630,,0,0,,,,,,HP Thunderbolt 3.0 PCIe Card,0,0,0,CM,KG,L,33,N,,IN,,,500066,225,HP Connectivity Devices USB & Firewire Co,103300,NEW,NEW,N,,450837,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Connectivity Devices,USB & Firewire Connectivity,USB/Firewire Connectivity Devices
3049058,256GB Z TURBO DRIVE PCIE SSD,HP,,M1F73AA,889296000000,NZ01,500066,,0.11,0,EA,2051,,0,0,,,,,,256GB Z TURBO DRIVE PCIE SSD,0,0,0,,KG,,2,C,,IN,,,500066,401,HP Storage Solid State Drives,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Storage,Solid State Drives,SATA Solid State Drives (SSD)
3613923,HP Turbo Drive Gen2 256GB m.2 SSD Drive,HP,,1CA51AA,190781000000,NZ01,500066,,0.999,0,EA,2051,,0,0,,,,,,HP Turbo Drive Gen2 256GB m.2 SSD Drive,0,0,0,CM,KG,L,2,C,,IN,,,500066,401,HP Storage Solid State Drives,103300,NEW,NEW,C,,450782,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,,0,,0,Storage,Solid State Drives,SATA Solid State Drives (SSD)
4268463,HP S700 250GB SSD,HP,,2DP98AA,191628000000,NZ01,500066,,0.05,0.305,EA,2051,,3,0,,,,,,HP S700 250GB SOLID STATE DRIVE 2.5in SATA III SSD UP TO 550MB/S READ. 515MB/S WRITE 3 YEARS,14.6,11.6,1.8,CM,KG,CDM,2,A,,,,,500066,401,HP Storage Solid State Drives,100292,NEW,NEW,A,,474814,0,0,,,,,,0,0,0,0,0,,,,,,,,2320,NZD,NZD,,,0,0,STANDARD,STANDARD,3,0,,,Z01,NZ,0,,0,,0,Storage,Solid State Drives,SATA Solid State Drives (SSD)
